,AvgRating,GameName,GameRank,GeekRating,ListPrice,NumVoters
272,"
			8.69		",Alone in the Storm: Solo Play Expansion for War Storm Series,"
						N/A			
					","
			N/A		","]
					","
			27		"
273,"
			2.53		",Super Dungeon: Legends,"
						N/A			
					","
			5.400		","]
					","
			61		"
274,"
			7.97		",Legendary: A Marvel Deck Building Game – Captain America 75th Anniversary,"
						N/A			
					","
			6.553		","]
					","
			998		"
275,"
			7.29		",Imperial Settlers: The Watchers Guild,"
						N/A			
					","
			5.536		","]
					","
			31		"
276,"
			8.18		",Android: Netrunner – Democracy and Dogma,"
						N/A			
					","
			5.676		","]
					","
			88		"
277,"
			8.06		",Android: Netrunner – Salsette Island,"
						N/A			
					","
			5.656		","]
					","
			81		"
278,"
			N/A		",Planet Zoom,"
						N/A			
					","
			N/A		","]
					","
			N/A		"
279,"
			N/A		",Funny Bunny Rhyming Game,"
						N/A			
					","
			N/A		","]
					","
			N/A		"
280,"
			6.30		",Kung Fu Panda: The Board Game,"
						N/A			
					","
			N/A		","]
					","
			10		"
281,"
			8.08		",Pub Battles: Brandywine,"
						N/A			
					","
			N/A		","]
					","
			20		"
282,"
			7.85		",Star Wars: The Card Game – The Forest Moon,"
						N/A			
					","
			5.575		","]
					","
			46		"
283,"
			7.62		",Star Wars: The Card Game – So Be It,"
						N/A			
					","
			5.567		","]
					","
			44		"
284,"
			6.00		",Game of Thrones: The Dice Game,"
						N/A			
					","
			N/A		","]
					","
			2		"
285,"
			5.98		",Ragers: Champions of the Arena,"
			13207			
					","
			5.507		","]
					","
			36		"
286,"
			7.00		",Alchemistry,"
			13213			
					","
			5.507		","]
					","
			32		"
287,"
			5.70		",Ellery Queen's Mystery Magazine Game,"
			13215			
					","
			5.507		","
","
			35		"
288,"
			5.68		",Space Pirates,"
			13218			
					","
			5.507		","
			List: $59.99
		","
			145		"
289,"
			5.88		",Pint Craft,"
			13227			
					","
			5.507		","]
					","
			49		"
290,"
			5.93		",Tower of London,"
			13232			
					","
			5.507		","
			List: $24.99
		","
			40		"
291,"
			5.57		",Myth: Pantheons,"
			13235			
					","
			5.507		","
","
			233		"
292,"
			5.73		",Globalization,"
			13238			
					","
			5.507		","
","
			73		"
293,"
			5.61		",DiceAFARI,"
			13246			
					","
			5.507		","]
					","
			76		"
294,"
			5.76		",75 Gnom' Street,"
			13249			
					","
			5.507		","
			List: $49.99
		","
			54		"
295,"
			5.66		",Crunch: The Game for Utter Bankers,"
			13250			
					","
			5.507		","
","
			361		"
296,"
			5.53		",Evergreen,"
			13258			
					","
			5.507		","
","
			339		"
297,"
			5.89		",Treatment: A Psychiatry Card Game,"
			13266			
					","
			5.507		","]
					","
			30		"
298,"
			5.84		",Space Junk,"
			13281			
					","
			5.507		","
","
			95		"
299,"
			5.60		",Atari's Missile Command,"
			13287			
					","
			5.507		","
","
			35		"
300,"
			7.04		",Stax,"
						N/A			
					","
			N/A		","]
					","
			15		"
301,"
			7.95		",Terraforming Mars: Atmo Collectors Promo Card,"
						N/A			
					","
			5.566		","]
					","
			38		"
302,"
			7.81		",Terraforming Mars: Jovian Lanterns Promo Card,"
						N/A			
					","
			5.563		","]
					","
			39		"
303,"
			7.95		",Terraforming Mars: Lunar Exports Promo Card,"
						N/A			
					","
			5.569		","]
					","
			40		"
304,"
			8.04		",Legendary: A Marvel Deck Building Game – Venom,"
						N/A			
					","
			5.580		","]
					","
			45		"
305,"
			8.44		",Glen More II: Chronicles,"
						N/A			
					","
			N/A		","]
					","
			13		"
306,"
			7.40		",Pocket Landship,"
						N/A			
					","
			N/A		","]
					","
			5		"
307,"
			N/A		",Pic! Six!!,"
						N/A			
					","
			N/A		","
","
			N/A		"
308,"
			6.70		",Revolution of 1828,"
						N/A			
					","
			N/A		","
","
			19		"
309,"
			7.00		",Luna: New Content,"
						N/A			
					","
			N/A		","]
					","
			1		"
310,"
			7.16		",Illuminati: Bavarian Fire Drill,"
						N/A			
					","
			5.823		","
","
			341		"
311,"
			7.06		",Blue Moon: Buka Invasion,"
						N/A			
					","
			5.849		","]
					","
			361		"
312,"
			7.65		",The Resistance: Hidden Agenda & Hostile Intent,"
						N/A			
					","
			6.068		","
														
													[","
			467		"
313,"
			7.67		","Warhammer 40,000: Conquest – The Scourge","
						N/A			
					","
			5.721		","
","
			155		"
314,"
			7.05		",Zombie 15': Left Alone – Solo Campaign,"
						N/A			
					","
			5.572		","
			List: $5.00
		","
			60		"
315,"
			8.16		",Keyflower: The Merchants,"
						N/A			
					","
			6.503		","
			List: $45.49
		","
			736		"
316,"
			7.58		","Doomtown: Reloaded – New Town, New Rules","
						N/A			
					","
			5.734		","]
					","
			161		"
317,"
			8.34		",Arkham Horror: The Card Game – The Essex County Express: Mythos Pack,"
						N/A			
					","
			6.544		","]
					","
			802		"
318,"
			8.18		",Scythe: Promo Pack #6 – Encounter Card 37,"
						N/A			
					","
			5.843		","]
					","
			204		"
319,"
			8.46		",The Essence,"
						N/A			
					","
			N/A		","]
					","
			12		"
320,"
			7.36		",Room 25 Ultimate,"
						N/A			
					","
			5.889		","]
					","
			356		"
321,"
			4.33		",Coulin,"
						N/A			
					","
			N/A		","]
					","
			19		"
322,"
			7.67		",T.I.M.E Stories: Lumen Fidei,"
						N/A			
					","
			6.612		","]
					","
			1332		"
323,"
			6.91		",The Oracle of Delphi: Seafarer Expansion,"
						N/A			
					","
			5.606		","]
					","
			96		"
324,"
			7.25		",Cacao: Chocolatl – New Huts,"
						N/A			
					","
			5.594		","]
					","
			73		"
325,"
			7.27		",Gold West: Trading Post Promo,"
						N/A			
					","
			5.545		","]
					","
			31		"
326,"
			7.53		",Istanbul: Pegasus Depot Mini Expansion,"
						N/A			
					","
			5.721		","]
					","
			146		"
327,"
			7.36		",Imhotep: The Private Ships Mini Expansion,"
						N/A			
					","
			5.675		","]
					","
			129		"
328,"
			7.18		",Karuba: The Volcano,"
						N/A			
					","
			5.649		","]
					","
			121		"
329,"
			7.37		",Robinson Crusoe: Adventures on the Cursed Island – Runch Mini Expansion,"
						N/A			
					","
			5.575		","]
					","
			58		"
330,"
			7.25		",Mysterium: Brettspiel Adventskalender 2016 Promo,"
						N/A			
					","
			5.608		","]
					","
			81		"
331,"
			8.00		",The $tock Exchange Game,"
						N/A			
					","
			N/A		","]
					","
			2		"
332,"
			8.56		",Leaving Earth: Stations,"
						N/A			
					","
			5.690		","]
					","
			93		"
333,"
			4.53		",Blackout,"
						N/A			
					","
			N/A		","
			List: $9.99
		","
			26		"
334,"
			3.58		",Roll for Gold,"
						N/A			
					","
			N/A		","]
					","
			6		"
335,"
			7.71		",Out of the Attic,"
						N/A			
					","
			5.563		","]
					","
			35		"
336,"
			7.25		",Okko: Era of the Karasu,"
						N/A			
					","
			5.635		","]
					","
			118		"
337,"
			8.54		",Combat Commander: Battle Pack #3 – Normandy,"
						N/A			
					","
			6.187		","]
					","
			365		"
338,"
			7.50		",Mecca,"
						N/A			
					","
			N/A		","]
					","
			19		"
339,"
			6.50		",Notre Dame Express,"
						N/A			
					","
			N/A		","]
					","
			27		"
340,"
			7.50		",Cosmic Dice,"
						N/A			
					","
			N/A		","]
					","
			3		"
341,"
			1.50		",Grand Slam,"
						N/A			
					","
			N/A		","]
					","
			2		"
342,"
			7.50		",Mall of the Dead,"
						N/A			
					","
			N/A		","]
					","
			2		"
343,"
			2.62		",The Twilight Saga: Eclipse – The Movie Board Game,"
						N/A			
					","
			N/A		","
			List: $14.99
		","
			25		"
344,"
			7.93		",Mentis,"
						N/A			
					","
			N/A		","]
					","
			15		"
345,"
			5.20		",King Arthur,"
			16303			
					","
			5.448		","]
					","
			258		"
346,"
			5.05		",Yeti in My Spaghetti,"
			16306			
					","
			5.448		","]
					","
			140		"
347,"
			5.26		",Scene It? Harry Potter,"
			16309			
					","
			5.448		","]
					","
			245		"
348,"
			4.48		",Airlines,"
			16311			
					","
			5.448		","]
					","
			86		"
349,"
			5.20		",Velociraptor! Cannibalism!,"
			16316			
					","
			5.447		","]
					","
			166		"
350,"
			4.81		",Bakugan Battle Brawlers,"
			16318			
					","
			5.447		","]
					","
			98		"
351,"
			4.48		",Deluxe Dirty Minds,"
			16320			
					","
			5.447		","]
					","
			61		"
352,"
			4.04		",Paw Patrol Adventure Game,"
			16329			
					","
			5.447		","]
					","
			46		"
353,"
			4.31		",Smath,"
			16330			
					","
			5.446		","]
					","
			63		"
354,"
			4.87		",Building An Elder God,"
			16331			
					","
			5.446		","]
					","
			106		"
355,"
			4.97		",My Little Pony Hide & Seek,"
			16337			
					","
			5.446		","]
					","
			71		"
356,"
			4.76		",Rail/Road,"
			16343			
					","
			5.446		","]
					","
			95		"
357,"
			4.69		",The Batman Game,"
			16347			
					","
			5.445		","]
					","
			65		"
358,"
			4.55		",Zombies!!! Roll Them Bones!,"
			16351			
					","
			5.445		","]
					","
			79		"
359,"
			5.35		",Lucky Loop,"
			16352			
					","
			5.445		","]
					","
			541		"
360,"
			5.07		",Express 01,"
			16355			
					","
			5.445		","]
					","
			155		"
361,"
			5.47		",Castle Risk,"
			16356			
					","
			5.445		","]
					","
			1275		"
362,"
			4.20		",PURGE: Sins of Science,"
			16359			
					","
			5.445		","]
					","
			50		"
363,"
			5.31		",Clue Jr.: The Case of the Missing Cake,"
			16361			
					","
			5.444		","]
					","
			377		"
364,"
			5.35		",Trivial Pursuit: Millennium Edition,"
			16364			
					","
			5.444		","]
					","
			484		"
365,"
			5.21		",Mad Zeppelin,"
			16366			
					","
			5.444		","]
					","
			313		"
366,"
			4.23		",The World Council,"
			16369			
					","
			5.444		","]
					","
			57		"
367,"
			3.53		",The Lord of the Rings: The Complete Trilogy – Adventure Board Game,"
			16375			
					","
			5.444		","]
					","
			45		"
368,"
			5.36		",Advance to Boardwalk,"
			16393			
					","
			5.443		","]
					","
			685		"
369,"
			5.05		",Jenga: Tetris,"
			16400			
					","
			5.442		","]
					","
			162		"
370,"
			6.67		",Imperium:  From Republic to Empire,"
						N/A			
					","
			N/A		","]
					","
			3		"
371,"
			6.50		",Imps: Devilish Duels,"
						N/A			
					","
			N/A		","
","
			29		"
372,"
			7.78		",Terraforming Mars: Small Asteroid Promo Card,"
						N/A			
					","
			6.290		","
														
													[","
			712		"
373,"
			7.48		",Garden of Minions,"
						N/A			
					","
			N/A		","]
					","
			12		"
374,"
			7.66		",Hive: The Pillbug,"
						N/A			
					","
			6.637		","
			List: $12.99
		","
			1447		"
375,"
			7.17		",Stardust Imperium,"
						N/A			
					","
			N/A		","]
					","
			12		"
376,"
			6.76		",Pixel Lincoln: Bonuses Pack,"
						N/A			
					","
			N/A		","]
					","
			27		"
377,"
			7.74		",Flash Point: Fire Rescue – Extreme Danger,"
						N/A			
					","
			6.447		","
			List: $39.99
		","
			953		"
378,"
			6.95		",Krosmaster: Arena – Multiman,"
						N/A			
					","
			5.585		","
","
			87		"
379,"
			8.11		",Sentinels of the Multiverse: Dark Watch Promo Pack,"
						N/A			
					","
			5.718		","]
					","
			121		"
380,"
			6.25		",The Jane Game,"
						N/A			
					","
			N/A		","
			List: $45.00
		","
			4		"
381,"
			4.75		",Mountain Climb,"
						N/A			
					","
			N/A		","
","
			14		"
382,"
			6.04		",Haunted House,"
						N/A			
					","
			N/A		","]
					","
			13		"
383,"
			5.95		",Carcassonne: The Count of Carcassonne,"
						N/A			
					","
			5.797		","
														
													[","
			3113		"
384,"
			8.21		",Mansions of Madness: Call of the Wild,"
						N/A			
					","
			6.644		","
														
													[","
			1012		"
385,"
			6.86		",cHTeMeLe,"
						N/A			
					","
			N/A		","]
					","
			7		"
386,"
			7.48		",Talisman (Revised 4th Edition): The City Expansion,"
						N/A			
					","
			6.245		","
			List: $39.99
		","
			862		"
387,"
			7.18		",Cibola,"
						N/A			
					","
			N/A		","]
					","
			12		"
388,"
			6.76		",Aeroplanes: PWS-24,"
						N/A			
					","
			N/A		","]
					","
			24		"
389,"
			7.67		",Winter: Reaction Cards,"
						N/A			
					","
			5.610		","]
					","
			66		"
390,"
			7.49		",Elder Sign: The Log of the Persephone – Promotional Adventure Card,"
						N/A			
					","
			5.579		","]
					","
			49		"
391,"
			7.38		",More Wonders... (fan expansion for 7 Wonders),"
						N/A			
					","
			N/A		","]
					","
			24		"
392,"
			6.92		",Catan Scenarios: Frenemies,"
						N/A			
					","
			5.668		","]
					","
			185		"
393,"
			7.51		",Kingdomino: Age of Giants,"
						N/A			
					","
			6.223		","
			List: $18.01
		","
			723		"
394,"
			8.52		",Papillon,"
						N/A			
					","
			N/A		","]
					","
			11		"
395,"
			7.79		","Barbarossa: Kiev to Rostov, 1941","
			3401			
					","
			5.787		","]
					","
			193		"
396,"
			6.66		",WWE Superstar Showdown,"
			3402			
					","
			5.787		","
			List: $49.99
		","
			439		"
397,"
			6.94		",Eselsbrücke,"
			3404			
					","
			5.787		","]
					","
			321		"
398,"
			6.81		",Peak Oil,"
			3405			
					","
			5.787		","]
					","
			380		"
399,"
			6.72		",Warhammer: Battle For Skull Pass,"
			3406			
					","
			5.787		","
														
													[","
			407		"
400,"
			6.34		",Rumble in the Dungeon,"
			3407			
					","
			5.787		","
","
			656		"
401,"
			6.18		",Quietville,"
			3408			
					","
			5.786		","
","
			922		"
402,"
			8.55		",Black Rose Wars,"
			3409			
					","
			5.786		","]
					","
			305		"
403,"
			7.31		",3rd Fleet,"
			3410			
					","
			5.786		","]
					","
			265		"
404,"
			7.04		",Horizons,"
			3411			
					","
			5.786		","]
					","
			308		"
405,"
			6.51		",Ebbe & Flut,"
			3412			
					","
			5.786		","]
					","
			501		"
406,"
			6.75		",Reworld,"
			3413			
					","
			5.786		","
","
			367		"
407,"
			6.45		",Kraków 1325 AD,"
			3414			
					","
			5.786		","]
					","
			541		"
408,"
			6.58		",Battleground: Crossbows & Catapults War Chest Starter Set,"
			3416			
					","
			5.786		","
","
			534		"
409,"
			6.58		",Die Dolmengötter,"
			3417			
					","
			5.786		","]
					","
			435		"
410,"
			6.00		",Risk (Revised Edition),"
			3418			
					","
			5.786		","
			List: $38.99
		","
			2599		"
411,"
			7.38		",For the Crown (Second edition),"
			3419			
					","
			5.785		","
","
			236		"
412,"
			7.95		",Necromunda: Underhive,"
			3420			
					","
			5.785		","
","
			212		"
413,"
			7.82		",Battles of the Bulge: Celles,"
			3421			
					","
			5.785		","
","
			184		"
414,"
			7.03		",Northern Pacific,"
			3423			
					","
			5.785		","]
					","
			277		"
415,"
			6.35		",Hungry,"
			3424			
					","
			5.785		","
			List: $19.99
		","
			635		"
416,"
			6.10		",Snorta!,"
			3425			
					","
			5.785		","
			List: $19.99
		","
			1368		"
417,"
			7.35		",In Magnificent Style,"
			3426			
					","
			5.784		","]
					","
			228		"
418,"
			6.35		",Batt'l Kha'os,"
			3427			
					","
			5.784		","
			List: $24.99
		","
			660		"
419,"
			6.21		",Lemming Mafia,"
			3428			
					","
			5.784		","]
					","
			891		"
420,"
			6.28		",Guatemala Café,"
			3429			
					","
			5.784		","
														
													[","
			741		"
421,"
			7.32		",Neolithic,"
			3430			
					","
			5.784		","]
					","
			249		"
422,"
			6.65		",Field of Glory: The Card Game,"
			3431			
					","
			5.783		","]
					","
			409		"
423,"
			6.54		",Uncharted: The Board Game,"
			3432			
					","
			5.783		","
			List: $29.99
		","
			509		"
424,"
			6.41		",Say Bye to the Villains,"
			3433			
					","
			5.783		","]
					","
			582		"
425,"
			7.49		",Chariots of Fire,"
			3434			
					","
			5.783		","]
					","
			209		"
426,"
			6.92		",Pocket Battles: Macedonians vs. Persians,"
			3436			
					","
			5.782		","
			List: $14.99
		","
			333		"
427,"
			6.86		",Michael Strogoff,"
			3437			
					","
			5.782		","]
					","
			334		"
428,"
			7.03		","Warhammer 40,000: Assault On Black Reach","
			3438			
					","
			5.782		","
														
													[","
			291		"
429,"
			6.51		",Atlantic Storm,"
			3439			
					","
			5.782		","]
					","
			518		"
430,"
			6.84		",Iquazú,"
			3440			
					","
			5.782		","
","
			342		"
431,"
			7.87		",Kingdom Defenders,"
			3442			
					","
			5.782		","]
					","
			197		"
432,"
			6.51		",Trax,"
			3443			
					","
			5.781		","]
					","
			503		"
433,"
			7.08		",Mask of Anubis,"
			3444			
					","
			5.781		","]
					","
			267		"
434,"
			6.71		",What's He Building in There?,"
			3445			
					","
			5.781		","
","
			396		"
435,"
			7.38		",Wings of Glory: WW2 Starter Set,"
			3446			
					","
			5.781		","
","
			250		"
436,"
			6.34		",Canasta Caliente,"
			3447			
					","
			5.781		","
			List: $17.99
		","
			736		"
437,"
			6.59		",Attack Sub,"
			3448			
					","
			5.781		","]
					","
			457		"
438,"
			6.35		",Targui,"
			3449			
					","
			5.781		","]
					","
			657		"
439,"
			7.04		",1714: The Case of the Catalans,"
			3450			
					","
			5.781		","
","
			290		"
440,"
			7.21		",Gorechosen,"
			3451			
					","
			5.781		","
","
			299		"
441,"
			6.65		",Crossfire,"
			3452			
					","
			5.780		","
			List: $14.95
		","
			414		"
442,"
			6.81		",North American Railways,"
			3453			
					","
			5.780		","]
					","
			334		"
